[s],CH1[V]
-2.1781E-02,-3.414587188E-02
-2.1776E-02,-3.376932502E-02
-2.1771E-02,-3.348853660E-02
-2.1766E-02,-3.418985534E-02
-2.1761E-02,-3.265189338E-02
-2.1756E-02,-3.041711783E-02
-2.1751E-02,-3.169873977E-02
-2.1746E-02,-3.379883742E-02
-2.1741E-02,-3.365888762E-02
-2.1736E-02,-3.427477050E-02
-2.1731E-02,-3.656474471E-02
-2.1726E-02,-3.742261100E-02
-2.1721E-02,-3.448117232E-02
-2.1716E-02,-3.450170112E-02
-2.1711E-02,-3.201980186E-02
-2.1706E-02,-3.319723296E-02
-2.1701E-02,-3.674982429E-02
-2.1696E-02,-3.755468917E-02
-2.1691E-02,-3.758400702E-02
-2.1686E-02,-3.656394362E-02
-2.1681E-02,-3.960571265E-02
-2.1676E-02,-4.086714530E-02
-2.1671E-02,-3.690587020E-02
-2.1666E-02,-3.427506423E-02
-2.1661E-02,-3.234792495E-02
-2.1656E-02,-3.388742995E-02
-2.1651E-02,-3.436470580E-02
-2.1646E-02,-3.481113791E-02
-2.1641E-02,-3.576253486E-02
-2.1636E-02,-3.292379737E-02
-2.1631E-02,-3.186963248E-02
-2.1626E-02,-3.182617354E-02
-2.1621E-02,-3.246329474E-02
-2.1616E-02,-3.118156028E-02
-2.1611E-02,-2.973356032E-02
-2.1606E-02,-3.088154960E-02
-2.1601E-02,-3.139989829E-02
-2.1596E-02,-3.235425544E-02
-2.1591E-02,-3.293090224E-02
-2.1586E-02,-3.119246650E-02
-2.1581E-02,-3.047325301E-02
-2.1576E-02,-2.936108947E-02
-2.1571E-02,-3.087969184E-02
-2.1566E-02,-3.185508895E-02
-2.1561E-02,-3.369198966E-02
-2.1556E-02,-3.398510146E-02
-2.1551E-02,-3.224651694E-02
-2.1546E-02,-3.195320296E-02
-2.1541E-02,-3.215120482E-02
-2.1536E-02,-3.174489570E-02
-2.1531E-02,-2.933543563E-02
-2.1526E-02,-3.042263579E-02
-2.1521E-02,-3.258062148E-02
-2.1516E-02,-3.361272597E-02
-2.1511E-02,-3.243598723E-02
-2.1506E-02,-3.160795569E-02
-2.1501E-02,-3.319833732E-02
-2.1496E-02,-3.237901282E-02
-2.1491E-02,-3.288025260E-02
-2.1486E-02,-3.221385169E-02
-2.1481E-02,-3.194406295E-02
-2.1476E-02,-3.296115470E-02
-2.1471E-02,-3.191389060E-02
-2.1466E-02,-3.187626815E-02
-2.1461E-02,-3.186741805E-02
-2.1456E-02,-3.341152167E-02
-2.1451E-02,-3.347126746E-02
-2.1446E-02,-3.217943549E-02
-2.1441E-02,-3.174892402E-02
